timestamp,energy_kwh,outdoor_temp,indoor_temp,occupancy,humidity,hvac_status,solar_irradiance,wind_speed,building_zone,setpoint_temp,equipment_age,day_type,day_type_num,Isolation Forest_anomaly,Isolation Forest_score,HBOS_anomaly,HBOS_score,COPOD_anomaly,COPOD_score,agreement
2026-01-07 22:09:24.282531,90.35534968576724,24.767597922299917,22.800261817376235,0,53.5,1,0.0,3.7,Main Building,22.0,5.0,Weekday,0,False,-0.12009291938631472,False,3.269649871532118,False,7.792222303917841,0.0
2026-01-07 23:09:24.282531,95.92600669401868,24.29161830702668,22.952733466772887,45,55.9,1,0.0,8.7,Main Building,22.0,5.0,Weekday,0,False,-0.11160839542093626,False,3.931945646631985,False,8.104266349684188,0.0
2026-01-08 00:09:24.282531,102.02457853729295,20.21392391954306,23.08521120459146,66,53.9,0,0.0,4.5,Main Building,22.0,5.0,Weekday,0,False,-0.05934340882055916,False,7.203499059637168,False,8.759612563900893,0.0
2026-01-08 01:09:24.282531,106.7838585888136,17.39583241608982,22.50612634276817,36,58.2,1,0.0,2.4,Main Building,20.0,5.0,Weekday,0,False,-0.13887522078248637,False,3.735237748098073,False,7.80002483594204,0.0
2026-01-08 02:09:24.282531,99.89714379232495,19.29560280371948,23.3664882933764,30,62.4,0,0.0,15.8,Main Building,20.0,5.0,Weekday,0,False,-0.03957786429752563,False,7.4744054507160245,False,11.792179340171224,0.0
2026-01-08 03:09:24.282531,171.37329530389098,15.264040566617808,22.582172893929854,21,48.3,1,0.0,1.3,Main Building,20.0,5.0,Weekday,0,False,-0.055079471401647206,False,5.2540072122385375,False,11.156884282482324,0.0
2026-01-08 04:09:24.282531,81.80547789020633,15.305753967781882,22.79396408445042,88,49.3,1,0.0,1.4,Main Building,20.0,5.0,Weekday,0,False,-0.13481492655022925,False,5.189825093886771,False,6.630204750733374,0.0
2026-01-08 05:09:24.282531,66.18117034020517,14.18731174749272,23.14198869424384,81,50.9,1,0.0,1.2,Main Building,20.0,5.0,Weekday,0,False,-0.13906614783061677,False,5.442161878026104,False,6.904665981481857,0.0
2026-01-08 06:09:24.282531,41.8516021202565,19.6912900242028,22.199411565945876,18,47.1,0,0.0,9.4,Main Building,20.0,5.0,Weekday,0,False,-0.06871853935155947,False,5.767448676278889,False,8.5649614196972,0.0
2026-01-08 07:09:24.282531,59.77451507338697,19.20121189696107,21.8853571225292,24,43.7,0,15.9,1.6,Main Building,20.0,5.0,Weekday,0,False,-0.04900643355848444,False,6.043461029073239,False,8.447812105913489,0.0
2026-01-08 08:09:24.282531,92.22742297276872,25.884948066965705,23.9765500279791,459,35.7,1,107.1,0.9,Main Building,22.0,5.0,Weekday,0,False,-0.08871796492762418,False,8.896982507356832,False,11.53705628262147,0.0
2026-01-08 09:09:24.282531,95.47431453766772,19.440810630843924,23.23886195191161,392,40.5,1,105.2,3.3,Main Building,20.0,5.0,Holiday,2,False,-0.03967580960693051,False,10.147056862692331,False,9.919871108373426,0.0
2026-01-08 10:09:24.282531,122.09343045757456,29.342448541962327,23.975089127231666,404,37.7,1,236.6,1.6,Main Building,22.0,5.0,Weekday,0,False,-0.09748981315381933,False,8.8470986718629,False,12.327051604842042,0.0
2026-01-08 11:09:24.282531,124.29090624922178,26.649726899951943,23.370060700086817,449,36.1,1,569.3,0.6,Main Building,22.0,5.0,Weekday,0,False,-0.07738469848796425,False,9.42591103816041,False,14.594885941577601,0.0
2026-01-08 12:09:24.282531,135.51051704901266,30.95405443968234,24.76944617216844,397,41.6,1,680.9,7.1,Main Building,22.0,5.0,Weekday,0,False,-0.03967058178012839,False,11.141222669157687,True,17.06257644626042,1.0
2026-01-08 13:09:24.282531,139.98297192974164,32.31122621964486,25.69206280516017,304,29.3,1,330.6,3.7,Main Building,22.0,5.0,Weekday,0,False,-0.01768521154822278,True,13.777462073343395,True,18.23004534327364,2.0
2026-01-08 14:09:24.282531,137.0968555158699,35.92840746167334,25.70544526598333,465,39.0,1,576.0,2.7,Main Building,22.0,5.0,Weekday,0,True,0.006480365255536302,True,13.618834066413433,True,22.503794929406226,3.0
2026-01-08 15:09:24.282531,105.14808129377792,28.389319748881128,24.54977575792668,418,39.6,1,440.3,3.4,Main Building,22.0,5.0,Weekday,0,False,-0.10210871861559767,False,9.356242811281643,False,12.165657062321051,0.0
2026-01-08 16:09:24.282531,104.87289811694828,29.04997308245922,24.974037660889586,427,36.5,1,255.8,26.4,Main Building,22.0,5.0,Weekday,0,False,-0.0077811311033431085,False,12.040435583867941,False,15.348879399281005,0.0
2026-01-08 17:09:24.282531,80.77606515110605,29.03785263464257,23.4279446298396,276,49.5,1,157.6,5.2,Main Building,22.0,5.0,Weekday,0,False,-0.11084681717218953,False,9.17828008953104,False,8.52245467361152,0.0
2026-01-08 18:09:24.282531,87.72550890195339,31.757303318945773,24.460011531077903,341,46.0,1,131.9,11.8,Main Building,22.0,5.0,Weekday,0,False,-0.07830879192694834,False,11.328184206066416,False,11.956641600802199,0.0
2026-01-08 19:09:24.282531,81.80354707189235,35.01651274867895,26.10580901663785,6,40.5,1,31.9,14.4,Main Building,22.0,5.0,Weekday,0,False,-0.004822548995061515,False,8.48091608309111,True,17.050615411772668,1.0
2026-01-08 20:09:24.282531,74.27802739083461,26.196834005102183,23.26013008824544,30,52.9,1,0.0,8.2,Main Building,22.0,5.0,Weekday,0,False,-0.11903066387976424,False,3.8578628287969092,False,7.59709482667658,0.0
2026-01-08 21:09:24.282531,89.51603771374413,26.35858811453802,23.151914858809832,31,50.9,1,0.0,2.4,Main Building,22.0,5.0,Weekday,0,False,-0.12088268591672147,False,2.9658576770374694,False,7.238772632503051,0.0
2026-01-08 22:09:24.282531,79.36581376444072,23.876477043072452,22.13376291256931,33,63.4,0,0.0,2.8,Main Building,22.0,5.0,Weekday,0,False,-0.06747902846517007,False,6.908189341842571,False,11.23198116168334,0.0
2026-01-08 23:09:24.282531,94.74449990857504,20.625215534426065,23.388452029921,29,65.0,0,0.0,18.1,Main Building,22.0,5.0,Holiday,2,True,0.03250647003677276,False,11.105321501143163,False,15.57115970303234,1.0
2026-01-09 00:09:24.282531,111.98692069641211,24.250821900306256,22.55414959209384,30,54.8,1,0.0,7.7,Main Building,22.0,5.0,Weekday,0,False,-0.10763042854987709,False,4.182154198275068,False,8.443188609187473,0.0
2026-01-09 01:09:24.282531,91.8501315284641,22.3535121970802,22.553054405426725,0,50.9,0,0.0,6.9,Main Building,22.0,5.0,Weekday,0,False,-0.08194117410415908,False,5.162570107678428,False,9.039272360412626,0.0
2026-01-09 02:09:24.282531,94.06340028454834,18.861955307272197,22.350733111584777,36,55.9,0,0.0,9.8,Main Building,20.0,5.0,Weekday,0,False,-0.08534739821479742,False,5.889517619615148,False,9.166205989045219,0.0
2026-01-09 03:09:24.282531,84.47478683139164,16.332734358131695,22.81680576093263,44,46.6,1,0.0,0.6,Main Building,20.0,5.0,Weekday,0,False,-0.1382065694151149,False,3.2070327400082617,False,6.5911625204697835,0.0
2026-01-09 04:09:24.282531,153.03770983750272,15.647740876764724,23.949000100290984,66,49.9,1,0.0,1.4,Main Building,20.0,5.0,Weekday,0,False,-0.08597310703616767,False,7.169628454167261,False,11.041599092352914,0.0
2026-01-09 05:09:24.282531,58.53672292543403,16.10504299291179,23.318427249969123,27,54.2,1,0.0,16.6,Main Building,20.0,5.0,Weekday,0,False,-0.11797655883986835,False,5.403497419228208,False,8.111644410476622,0.0
2026-01-09 06:09:24.282531,57.06534822076325,14.913104206869727,23.28236606739867,8,43.4,1,0.0,11.6,Main Building,20.0,5.0,Weekday,0,False,-0.13073953318015324,False,4.6294666894985985,False,7.180115978988313,0.0
2026-01-09 07:09:24.282531,64.22814336221501,17.746926761047174,23.56695230646303,36,43.7,1,30.1,3.8,Main Building,20.0,5.0,Weekday,0,False,-0.13904615679744992,False,2.981203799987218,False,5.942134773373453,0.0
2026-01-09 08:09:24.282531,152.4518748850101,19.633651605972016,22.162344601844044,387,48.5,1,113.8,5.8,Main Building,20.0,5.0,Weekday,0,False,-0.015882681648949126,False,9.63168002323324,False,11.471144808218964,0.0
2026-01-09 09:09:24.282531,97.98519623451104,22.905893709924857,21.233837416332936,473,32.0,1,134.4,0.5,Main Building,22.0,5.0,Weekday,0,False,-0.026453661515415505,False,10.96997517343422,False,13.458120807803361,0.0
2026-01-09 10:09:24.282531,117.41122968146072,26.34428381374504,23.11854007366848,360,32.7,1,349.8,9.3,Main Building,22.0,5.0,Weekday,0,False,-0.0900596470428423,False,9.898261238320334,False,11.53724545236688,0.0
2026-01-09 11:09:24.282531,133.57147916506116,29.61707521550561,24.96829924609944,403,34.6,1,381.4,4.6,Main Building,22.0,5.0,Weekday,0,False,-0.06088059387215872,False,11.014712542482776,False,15.08806510718597,0.0
2026-01-09 12:09:24.282531,130.86619707339096,26.455493133004847,23.83047899725112,415,40.2,1,758.3,3.2,Main Building,22.0,5.0,Weekday,0,False,-0.05304941009525066,False,10.021510872480762,True,16.102498552278195,1.0
2026-01-09 13:09:24.282531,124.11936839722163,30.617629244324103,25.47062720472663,339,37.6,1,423.5,3.0,Main Building,22.0,5.0,Weekday,0,False,-0.06483915559293357,False,10.75439972192737,False,14.971596208028892,0.0
2026-01-09 14:09:24.282531,134.59022537070337,32.615148860634925,24.56243028629186,427,37.7,1,527.3,10.5,Main Building,22.0,5.0,Weekday,0,False,-0.05367440574888371,False,11.95921720196928,True,17.68778056537557,1.0
2026-01-09 15:09:24.282531,114.89865795396544,35.00101174914311,26.07511575289333,326,41.5,1,413.9,2.0,Main Building,22.0,5.0,Weekday,0,False,-0.01771839127940278,True,12.119228425472688,True,17.694574115570266,2.0
2026-01-09 16:09:24.282531,85.1729502437737,28.346613451751768,23.726610973641872,346,40.4,1,205.4,5.7,Main Building,22.0,5.0,Weekday,0,False,-0.12022192090673844,False,9.006761679122397,False,9.056043964717237,0.0
2026-01-09 17:09:24.282531,90.63858642292436,31.167233370039217,24.30735845909465,371,46.6,1,137.6,5.9,Main Building,22.0,5.0,Weekday,0,False,-0.10258209892347503,False,9.516595865839669,False,10.664214650594783,0.0
2026-01-09 18:09:24.282531,92.51145444309344,32.66222247178717,24.710958162518693,437,42.3,1,76.9,2.1,Main Building,22.0,5.0,Weekday,0,False,-0.07673883322611125,False,7.314074956692308,False,12.902202949920373,0.0
2026-01-09 19:09:24.282531,74.17501074832995,32.246602966176305,24.57049865676184,54,45.3,1,35.4,3.6,Main Building,22.0,5.0,Holiday,2,False,-0.027315055002429256,False,7.5839471963161005,False,12.548267062639606,0.0
2026-01-09 20:09:24.282531,82.53226697286131,27.67248803585012,23.816155098474244,31,59.4,1,0.0,8.0,Main Building,22.0,5.0,Weekday,0,False,-0.10434967966808284,False,5.206299428617245,False,9.507512865314517,0.0
2026-01-09 21:09:24.282531,83.79639162157783,25.358930309817733,23.280513683177052,0,58.6,1,0.0,8.0,Main Building,22.0,5.0,Weekday,0,False,-0.10224488910888035,False,4.490277706773008,False,9.05462969773454,0.0
2026-01-09 22:09:24.282531,105.0417340996394,29.266657398606604,24.462460484683344,77,46.7,1,0.0,2.0,Main Building,22.0,5.0,Weekday,0,False,-0.07996088759785969,False,6.2876359201733605,False,9.600393550983537,0.0
2026-01-09 23:09:24.282531,104.83424400578778,21.41784771475852,21.714712500984007,15,63.3,0,0.0,1.4,Main Building,22.0,5.0,Weekday,0,False,-0.044803969569251034,False,7.564949987845295,False,12.56735530969871,0.0
2026-01-10 00:09:24.282531,46.29017816270388,17.267406071971855,23.35147094597234,8,60.7,1,0.0,4.4,Main Building,20.0,5.0,Weekend,1,False,-0.1338837419159546,False,4.322619986027982,False,8.88312560224671,0.0
2026-01-10 01:09:24.282531,53.09007540557822,17.2670961880566,23.62718383632805,41,55.1,1,0.0,4.5,Main Building,20.0,5.0,Weekend,1,False,-0.14914855666839094,False,4.138243216557026,False,7.177540525379798,0.0
2026-01-10 02:09:24.282531,44.36156317883142,19.699747003138896,22.71206037723321,17,62.0,0,0.0,6.6,Main Building,20.0,5.0,Weekend,1,False,-0.07280248978654846,False,6.266165454333435,False,10.783957169578304,0.0
2026-01-10 03:09:24.282531,31.8058181219387,19.674816935856583,23.52896575405792,74,57.9,0,0.0,3.9,Main Building,20.0,5.0,Weekend,1,False,-0.05915721785040501,False,9.344372843855144,False,10.230724315328453,0.0
2026-01-10 04:09:24.282531,42.464750070804016,15.986885178315452,23.286941659891067,30,57.3,1,0.0,5.5,Main Building,20.0,5.0,Weekend,1,False,-0.14104460319517242,False,3.961696066455305,False,7.533202254822274,0.0
2026-01-10 05:09:24.282531,20.9012658761609,18.71909636539947,22.672168676607185,34,48.7,0,0.0,16.3,Main Building,20.0,5.0,Weekend,1,False,-0.03819633173910264,False,8.721176538115328,False,11.32335886937421,0.0
2026-01-10 06:09:24.282531,19.821358141077116,19.59644662276836,23.817775520777296,31,49.1,0,0.0,9.2,Main Building,20.0,5.0,Weekend,1,False,-0.05048241800989506,False,7.561343807124613,False,10.678971305185971,0.0
2026-01-10 07:09:24.282531,28.51724791052376,19.418777058189715,22.30111616127382,23,56.2,0,26.8,6.5,Main Building,20.0,5.0,Weekend,1,False,-0.06377675101849228,False,7.10012109704413,False,10.578555237293859,0.0
2026-01-10 08:09:24.282531,33.46303339804844,18.30857732656216,23.211637581509223,49,43.8,0,128.2,11.9,Main Building,20.0,5.0,Weekend,1,False,-0.05060675999967856,False,9.712321144527193,False,10.189220591054092,0.0
2026-01-10 09:09:24.282531,30.04413883057883,19.797628082114507,22.46370032582196,19,49.4,0,265.0,24.2,Main Building,20.0,5.0,Weekend,1,True,0.013032419472867707,False,11.662833446498086,False,12.692563280152843,1.0
2026-01-10 10:09:24.282531,41.82170908629863,26.413618587276943,22.84547118713973,1,37.4,1,233.3,2.3,Main Building,22.0,5.0,Weekend,1,False,-0.09306901993326916,False,6.646848480986671,False,9.661210246662836,0.0
2026-01-10 11:09:24.282531,35.88466819990342,22.92913142430944,20.928126681990776,44,39.0,0,231.8,34.4,Main Building,22.0,5.0,Weekend,1,True,0.06405525287964542,True,13.255777164709906,True,16.87883012911363,3.0
2026-01-10 12:09:24.282531,58.05046490226679,28.802286276732374,23.97511094409162,43,31.6,1,577.6,11.7,Main Building,22.0,5.0,Weekend,1,False,-0.04201719065327303,False,10.53099219509886,False,12.942092380685931,0.0
2026-01-10 13:09:24.282531,64.51722969773753,30.06504044926812,23.99506613248135,25,33.7,1,532.0,7.4,Main Building,22.0,5.0,Weekend,1,False,-0.06216640444916749,False,9.362622071015787,False,11.911198726705663,0.0
2026-01-10 14:09:24.282531,59.985249638418296,33.938363093670176,25.458747341026257,27,44.7,1,344.9,1.2,Main Building,22.0,5.0,Weekend,1,False,-0.04219072037752847,False,9.21135777655066,False,14.81851043142477,0.0
2026-01-10 15:09:24.282531,53.29441548295986,32.05948977778057,25.262208332332648,39,46.6,1,243.4,0.9,Main Building,22.0,5.0,Weekend,1,False,-0.06843891055607654,False,8.474277201525274,False,13.051630450419957,0.0
2026-01-10 16:09:24.282531,49.71929834533019,32.59859843655694,24.81329444443446,21,38.9,1,378.5,3.1,Main Building,22.0,5.0,Weekend,1,False,-0.07350878283364043,False,8.973365961109344,False,12.814185076738248,0.0
2026-01-10 17:09:24.282531,52.37903156719455,33.701679623742606,25.948781887389654,0,50.2,1,247.8,3.1,Main Building,22.0,5.0,Weekend,1,False,-0.02634210299639883,False,9.19188496892978,False,15.879151339850937,0.0
2026-01-10 18:09:24.282531,42.03387060878828,35.20227639232664,25.830023256683845,17,49.0,1,112.2,1.8,Main Building,22.0,5.0,Weekend,1,False,-0.028644637196232003,False,9.420809271403476,True,16.106756535156663,1.0
2026-01-10 19:09:24.282531,30.31740273099856,30.950320829095386,25.44805670509333,32,39.7,1,25.1,20.2,Main Building,22.0,5.0,Weekend,1,False,-0.0001702265213273657,False,9.583703290793625,False,14.750050099952905,0.0
2026-01-10 20:09:24.282531,31.69689765207068,28.058005759392664,22.84783290267212,0,50.7,1,0.0,22.0,Main Building,22.0,5.0,Weekend,1,False,-0.03697925085958842,False,7.73078108712669,False,11.769211849040676,0.0
2026-01-10 21:09:24.282531,43.552110125902665,28.568363785292387,23.49304692909197,64,56.9,1,0.0,32.2,Main Building,22.0,5.0,Weekend,1,True,0.00446729260669565,False,9.045778792510095,False,13.59723757045808,1.0
2026-01-10 22:09:24.282531,39.88112941481689,24.959433413503312,23.017704811823243,6,47.6,1,0.0,1.6,Main Building,22.0,5.0,Weekend,1,False,-0.11033496326200604,False,3.96674546041804,False,8.304636722990242,0.0
2026-01-10 23:09:24.282531,104.80468766251929,20.05925697482846,22.53361967410726,0,51.0,0,0.0,1.2,Main Building,22.0,5.0,Weekend,1,False,-0.04539300726877549,False,5.809529046881689,False,10.324631403189132,0.0
2026-01-11 00:09:24.282531,45.39923205064889,20.808114897153228,22.41560592468895,39,62.3,0,0.0,2.1,Main Building,22.0,5.0,Weekend,1,False,-0.06989261529072244,False,6.46665689505515,False,11.279634861719742,0.0
2026-01-11 01:09:24.282531,44.64300183744339,19.622199764057743,23.04648661796429,56,68.0,0,0.0,17.6,Main Building,20.0,5.0,Weekend,1,False,-0.013243141979002448,False,11.798794262784664,False,14.518722503955306,0.0
2026-01-11 02:09:24.282531,54.24660752394851,17.760881293931106,23.144347503490387,27,56.1,1,0.0,4.0,Main Building,20.0,5.0,Weekend,1,False,-0.14682817619645594,False,4.071859290612821,False,7.184618379271395,0.0
2026-01-11 03:09:24.282531,33.26802874688632,17.412742241805937,23.00836182816497,1,59.5,1,0.0,9.6,Main Building,20.0,5.0,Weekend,1,False,-0.11358111608752569,False,4.991202473974402,False,9.998264120085935,0.0
2026-01-11 04:09:24.282531,27.60087999952143,18.53313695116225,21.57462012405865,28,55.2,0,0.0,4.6,Main Building,20.0,5.0,Weekend,1,False,-0.04075916414489522,False,7.986591119706423,False,10.657021327375567,0.0
2026-01-11 05:09:24.282531,33.53801148307036,17.06700997636915,22.18278576790214,54,58.4,1,0.0,7.6,Main Building,20.0,5.0,Weekend,1,False,-0.09612009880392497,False,5.183074809393146,False,9.118764897950006,0.0
2026-01-11 06:09:24.282531,30.355393008919204,17.615424748366518,22.80731774231251,24,42.9,1,0.0,6.6,Main Building,20.0,5.0,Weekend,1,False,-0.11295657553810284,False,4.659129645063533,False,7.301252071509314,0.0
2026-01-11 07:09:24.282531,33.53020606848243,21.4724894618896,21.966996321821554,46,44.5,0,12.3,1.1,Main Building,22.0,5.0,Weekend,1,False,-0.0610394648381164,False,6.99161215438539,False,10.477406061536515,0.0
2026-01-11 08:09:24.282531,34.6317514718409,18.96108295401021,23.54983277329206,32,51.4,0,109.5,1.5,Main Building,20.0,5.0,Weekend,1,False,-0.06180952490842678,False,7.979718612845545,False,9.740556922044018,0.0
2026-01-11 09:09:24.282531,39.20772051411191,23.665732216040087,23.0911731415762,47,48.5,0,231.2,14.1,Main Building,22.0,5.0,Weekend,1,False,-0.02971520971831254,False,10.04677997236215,False,11.311814165837383,0.0
2026-01-11 10:09:24.282531,45.40223818243816,24.537957866040493,22.696799893734,28,33.3,1,206.9,10.1,Main Building,22.0,5.0,Weekend,1,False,-0.0838354619348699,False,8.17997048310586,False,9.630961600960175,0.0
2026-01-11 11:09:24.282531,52.33500962551312,26.307010641656607,23.110295293261828,68,28.9,1,574.8,6.7,Main Building,22.0,5.0,Weekend,1,False,-0.0541126771400135,False,11.103393587245748,False,11.68023282492861,0.0
2026-01-11 12:09:24.282531,59.67126690143202,29.113605738076785,23.656870441215823,76,33.8,1,731.6,3.9,Main Building,22.0,5.0,Weekend,1,False,-0.030686931500904402,False,10.929033811230447,False,13.490553941664022,0.0
2026-01-11 13:09:24.282531,51.18289734081865,28.32023911699024,24.8125702340162,5,41.1,1,593.1,7.6,Main Building,22.0,5.0,Weekend,1,False,-0.05892141499571357,False,9.173572380976733,False,12.780135110003808,0.0
2026-01-11 14:09:24.282531,42.395497705015664,29.832304337398785,24.42245204586795,29,31.7,1,247.2,17.1,Main Building,22.0,5.0,Weekend,1,False,-0.027529410464255166,False,10.404944915548622,False,13.12799848175455,0.0
2026-01-11 15:09:24.282531,50.55736711883473,26.581288508504645,23.258138180505597,75,48.0,1,516.4,12.2,Main Building,22.0,5.0,Weekend,1,False,-0.06750743218761351,False,10.622548796057913,False,11.2678443348451,0.0
2026-01-11 16:09:24.282531,53.16174513923131,37.48174743826976,26.113351006678613,10,33.5,1,466.0,1.1,Main Building,22.0,5.0,Weekend,1,True,0.013660566467019852,False,11.6617601166539,True,20.71226286324868,2.0
2026-01-11 17:09:24.282531,45.96277547349304,29.759520460631546,24.197577328026668,31,42.8,1,228.8,5.2,Main Building,22.0,5.0,Weekend,1,False,-0.10188594220407277,False,7.202097158661674,False,9.900336523824041,0.0
2026-01-11 18:09:24.282531,48.45476337271612,31.999268122935817,25.346947629450607,6,41.5,1,60.7,1.8,Main Building,22.0,5.0,Weekend,1,False,-0.05644208906008574,False,6.174776452274404,False,12.696706680805844,0.0
2026-01-11 19:09:24.282531,31.503225055935395,30.114007240590013,24.106725052108004,26,49.9,1,20.0,1.4,Main Building,22.0,5.0,Weekend,1,False,-0.0782591018090526,False,5.52876412816588,False,10.72361189231152,0.0
2026-01-11 20:09:24.282531,42.79556979955328,29.261188660563967,24.73295476622338,44,54.0,1,0.0,13.0,Main Building,22.0,5.0,Weekend,1,False,-0.06990741228982295,False,6.778687424190068,False,11.697628131625631,0.0
2026-01-11 21:09:24.282531,47.73847238861985,27.264850719766688,24.26513481090275,58,55.8,1,0.0,7.8,Main Building,22.0,5.0,Weekend,1,False,-0.09133038381969366,False,7.54517537752084,False,10.08049760009101,0.0
2026-01-11 22:09:24.282531,44.58930000563265,23.561864524473933,22.428926237601203,24,52.8,0,0.0,3.9,Main Building,22.0,5.0,Weekend,1,False,-0.09113855208661775,False,6.006447610097972,False,9.471982612768981,0.0
2026-01-11 23:09:24.282531,43.38704195772685,22.63670041006549,22.26443737842187,19,54.5,0,0.0,5.5,Main Building,22.0,5.0,Weekend,1,False,-0.0921351015968867,False,6.277938568501392,False,9.77563074310238,0.0
2026-01-12 00:09:24.282531,109.44859958034866,20.36017675370845,21.716003562362044,33,54.2,0,0.0,3.0,Main Building,22.0,5.0,Holiday,2,True,0.004178356102238601,False,8.893434631055904,False,12.278700145614714,1.0
2026-01-12 01:09:24.282531,92.9408229987508,20.63031473511269,22.12005079952346,34,59.2,0,0.0,17.3,Main Building,22.0,5.0,Weekday,0,False,-0.041304324110900015,False,7.733212650773646,False,11.699456030140029,0.0
2026-01-12 02:09:24.282531,108.3323107854482,16.499906058897746,21.878338853847925,36,51.8,1,0.0,9.5,Main Building,20.0,5.0,Weekday,0,False,-0.10848143192730003,False,4.651588667884136,False,8.008881159080616,0.0
2026-01-12 03:09:24.282531,80.56056018453094,18.681973671435465,23.075531434168138,40,55.8,0,0.0,17.6,Main Building,20.0,5.0,Weekday,0,False,-0.05619530785611254,False,7.375492143894147,False,9.828784918759949,0.0
2026-01-12 04:09:24.282531,80.4167874589071,15.909329092466258,23.45403972187877,11,47.8,1,0.0,7.0,Main Building,20.0,5.0,Weekday,0,False,-0.15597043574740055,False,3.20074602716171,False,6.210165509356499,0.0
2026-01-12 05:09:24.282531,63.6853414865843,16.463568887181165,23.266397159299625,6,43.5,1,0.0,1.6,Main Building,20.0,5.0,Weekday,0,False,-0.14251449673643002,False,3.021573202686749,False,6.298795570039011,0.0
2026-01-12 06:09:24.282531,58.30664421173989,17.012742473613113,23.365701558986405,48,52.3,1,0.0,3.4,Main Building,20.0,5.0,Weekday,0,False,-0.15369659740832115,False,3.0215732026867492,False,6.082909403999259,0.0
2026-01-12 07:09:24.282531,77.39930230021767,16.085372299281484,23.41290333103135,21,45.9,1,22.6,1.2,Main Building,20.0,5.0,Weekday,0,False,-0.134256585303559,False,3.1747315039170347,False,6.57118410729423,0.0
2026-01-12 08:09:24.282531,80.29692889720211,19.771250227005183,21.869530377222663,345,44.4,1,102.6,1.6,Main Building,20.0,5.0,Weekday,0,False,-0.0554581373216374,False,9.042107614189899,False,7.751245349311737,0.0
2026-01-12 09:09:24.282531,102.03018859533344,22.51208383933909,22.765235460788958,419,45.2,1,310.3,6.6,Main Building,22.0,5.0,Weekday,0,False,-0.10360484465178882,False,8.155174779594208,False,9.41591381316675,0.0
2026-01-12 10:09:24.282531,116.01160406839604,24.41401894098601,23.878056578961623,399,34.0,1,254.0,6.3,Main Building,22.0,5.0,Weekday,0,False,-0.10742766858574682,False,9.06809407439938,False,10.797394160641572,0.0
2026-01-12 11:09:24.282531,130.35115219532,28.696504494117345,23.849552734890903,346,39.3,1,502.0,4.2,Main Building,22.0,5.0,Weekday,0,False,-0.09483057274273898,False,10.143905202873032,False,12.933946786927857,0.0
2026-01-12 12:09:24.282531,127.74140529798017,26.000383542492237,23.112993571090897,398,40.7,1,651.9,3.6,Main Building,22.0,5.0,Weekday,0,False,-0.07846261730083637,False,9.570611203361318,False,13.03210858261323,0.0
2026-01-12 13:09:24.282531,124.94196541537056,27.24900506763193,22.799063417521,301,42.2,1,345.7,7.9,Main Building,22.0,5.0,Weekday,0,False,-0.08566362421927809,False,10.351205810656328,False,11.038942996313013,0.0
2026-01-12 14:09:24.282531,121.12114585656316,28.530464024969834,24.67368117537527,379,40.9,1,302.8,3.8,Main Building,22.0,5.0,Weekday,0,False,-0.10193215037810804,False,8.928504982338747,False,12.15701038128972,0.0
2026-01-12 15:09:24.282531,113.12541368339237,32.99234719771394,24.843873645685537,486,42.8,1,561.1,0.7,Main Building,22.0,5.0,Weekday,0,False,-0.03297556214103925,False,10.984384799818718,True,17.810634888194656,1.0
2026-01-12 16:09:24.282531,101.56525422239662,35.07612292334838,25.863097136160288,400,37.4,1,465.6,9.5,Main Building,22.0,5.0,Weekday,0,False,-0.01260182322606207,True,12.544640371093697,True,18.337092771011292,2.0
2026-01-12 17:09:24.282531,99.67743256880648,33.27145858475368,25.31174594735201,384,41.0,1,160.1,5.8,Main Building,22.0,5.0,Weekday,0,False,-0.0745176371573355,False,9.93765863271927,False,13.40377245223232,0.0
2026-01-12 18:09:24.282531,78.93850440985032,28.59140505610081,25.15533416238762,340,40.0,1,57.4,0.3,Main Building,22.0,5.0,Weekday,0,False,-0.058263100996053196,False,7.120459027795554,False,12.369176692656012,0.0
2026-01-12 19:09:24.282531,70.65668854570056,29.99539308492188,24.32291495275838,45,44.7,1,25.4,0.6,Main Building,22.0,5.0,Weekday,0,False,-0.09268688115163004,False,4.409843898084623,False,9.800771176236335,0.0
2026-01-12 20:09:24.282531,79.59764282256563,30.81473957341179,23.89361428545236,63,47.0,1,0.0,6.5,Main Building,22.0,5.0,Weekday,0,False,-0.10856245126467229,False,6.16981374240406,False,8.603109311990671,0.0
2026-01-12 21:09:24.282531,88.30029965729999,30.460896337701616,24.72438358427056,20,51.4,1,0.0,7.7,Main Building,22.0,5.0,Weekday,0,False,-0.09106975772226977,False,4.71772125165512,False,10.004624193613722,0.0
2026-01-12 22:09:24.282531,92.21421780948585,25.680313816277724,23.567347357669767,16,55.1,1,0.0,3.4,Main Building,22.0,5.0,Weekday,0,False,-0.11869825272700629,False,3.237348635440891,False,8.016191932460059,0.0
2026-01-12 23:09:24.282531,95.29203167380564,21.41769405486566,21.79383492557623,28,56.0,0,0.0,13.8,Main Building,22.0,5.0,Weekday,0,False,-0.04843983648238759,False,7.902410052311317,False,11.07531490449021,0.0
2026-01-13 00:09:24.282531,96.30318838249126,21.13947538997704,22.12307966750279,21,62.3,0,0.0,24.1,Main Building,22.0,5.0,Holiday,2,True,0.06156411443378207,False,10.946065092524458,False,15.89171604904362,1.0
